,id,words,labels
39033,1920,we,O
39034,1920,took,O
39035,1920,the,O
39036,1920,subway,O
39037,1920,here,O
39038,1920,which,O
39039,1920,was,O
39040,1920,very,O
39041,1920,easy,O
39042,1920,and,O
39043,1920,cheap,B_INC
39044,1921,the,O
39045,1921,store,O
39046,1921,was,B_EXC
39047,1921,too,EXC
39048,1921,claustrophobic,EXC
39049,1921,for,EXC
39050,1921,me,EXC
39051,1922,everything,O
39052,1922,was,O
39053,1922,very,O
39054,1922,nice,O
39055,1922,,O
39056,1922,and,O
39057,1922,very,B_EXC
39058,1922,expensive,EXC
39059,1923,the,O
39060,1923,one,O
39061,1923,thing,O
39062,1923,i,B_INC
39063,1923,fell,INC
39064,1923,in,INC
39065,1923,love,INC
39066,1923,with,INC
39067,1923,was,INC
39068,1923,the,INC
39069,1923,food,INC
39070,1923,court,INC
39071,1924,seriously,O
39072,1924,go,O
39073,1924,and,O
39074,1924,prepare,O
39075,1924,yourself,O
39076,1924,to,O
39077,1924,want,O
39078,1924,to,O
39079,1924,buy,O
39080,1924,everything,O
39081,1924,just,O
39082,1924,because,O
39083,1924,it,B_INC
39084,1924,looks,INC
39085,1924,so,INC
39086,1924,pretty,INC
39087,1924,and,INC
39088,1924,tastes,INC
39089,1924,delicious,INC
39090,1925,advice,O
39091,1925,for,O
39092,1925,people,O
39093,1925,with,O
39094,1925,anything,O
39095,1925,on,O
39096,1925,wheels,O
39097,1925,,B_EXC
39098,1925,if,EXC
39099,1925,you,EXC
39100,1925,can,EXC
39101,1925,leave,EXC
39102,1925,the,EXC
39103,1925,wheeleddevice,EXC
39104,1925,behind,EXC
39105,1925,youll,EXC
39106,1925,be,EXC
39107,1925,better,EXC
39108,1926,its,O
39109,1926,a,O
39110,1926,great,B_INC
39111,1926,getaway,INC
39112,1926,for,INC
39113,1926,our,INC
39114,1926,family,INC
39115,1926,but,O
39116,1926,we,O
39117,1926,do,O
39118,1926,stay,O
39119,1926,away,O
39120,1926,from,O
39121,1926,saturdays,O
39122,1927,the,B_EXC
39123,1927,lines,EXC
39124,1927,are,EXC
39125,1927,insane,EXC
39126,1928,the,B_EXC
39127,1928,restaurant,EXC
39128,1928,facilities,EXC
39129,1928,were,EXC
39130,1928,poor,EXC
39131,1928,and,O
39132,1928,the,O
39133,1928,food,B_EXC
39134,1928,and,EXC
39135,1928,drinks,EXC
39136,1928,offered,EXC
39137,1928,were,EXC
39138,1928,equally,EXC
39139,1928,poor,EXC
39140,1928,,EXC
39141,1928,and,EXC
39142,1929,on,O
39143,1929,our,O
39144,1929,return,O
39145,1929,journey,O
39146,1929,there,O
39147,1929,was,O
39148,1929,even,O
39149,1929,a,O
39150,1929,magician,O
39151,1929,who,O
39152,1929,kept,B_INC
39153,1929,the,INC
39154,1929,2,INC
39155,1929,kids,INC
39156,1929,fully,INC
39157,1929,entertained,INC
39158,1929,for,INC
39159,1929,the,INC
39160,1929,whole,INC
39161,1929,hour,INC
39162,1930,we,O
39163,1930,had,O
39164,1930,a,O
39165,1930,fab,B_INC
39166,1930,family,INC
39167,1930,day,INC
39168,1930,out,INC
39169,1931,highley,B_INC
39170,1931,recomended,INC
39171,1931,to,INC
39172,1931,visit,INC
39173,1931,for,INC
39174,1931,a,INC
39175,1931,show,INC
39176,1931,with,INC
39177,1931,family,INC
39178,1931,and,O
39179,1931,friends,O
39180,1932,the,O
39181,1932,ship,O
39182,1932,is,O
39183,1932,very,O
39184,1932,impressive,O
39185,1932,food,B_INC
39186,1932,good,INC
39187,1932,entertainment,O
39188,1932,good,O
39189,1932,and,O
39190,1932,tours,O
39191,1932,good,O
39192,1933,the,O
39193,1933,group,O
39194,1933,we,O
39195,1933,travelled,O
39196,1933,with,O
39197,1933,enjoyed,O
39198,1933,the,O
39199,1933,trip,O
39200,1933,as,O
39201,1933,did,O
39202,1933,i,O
39203,1933,except,O
39204,1933,for,O
39205,1933,the,O
39206,1933,followingthe,O
39207,1933,drink,B_EXC
39208,1933,packages,EXC
39209,1933,are,EXC
39210,1933,expensive,EXC
39211,1933,and,O
39212,1933,once,O
39213,1933,bought,O
39214,1933,people,O
39215,1933,seem,O
39216,1933,to,O
39217,1933,be,O
39218,1933,drinking,O
39219,1933,to,O
39220,1933,get,O
39221,1933,value,O
39222,1933,for,O
39223,1933,money,O
39224,1934,photographs,B_EXC
39225,1934,are,EXC
39226,1934,expensive,EXC
39227,1935,if,B_EXC
39228,1935,you,EXC
39229,1935,dont,EXC
39230,1935,mind,EXC
39231,1935,crowds,EXC
39232,1935,this,O
39233,1935,s,O
39234,1935,a,O
39235,1935,good,O
39236,1935,break,O
39237,1935,but,O
39238,1935,i,O
39239,1935,personally,O
39240,1935,found,B_EXC
39241,1935,it,EXC
39242,1935,claustrophobic,EXC
39243,1936,the,O
39244,1936,park,O
39245,1936,has,O
39246,1936,a,O
39247,1936,lake,O
39248,1936,and,O
39249,1936,various,B_INC
39250,1936,childrens,INC
39251,1936,play,INC
39252,1936,areas,INC
39253,1936,and,O
39254,1936,the,O
39255,1936,cafe,O
39256,1936,is,O
39257,1936,down,O
39258,1936,there,O
39259,1937,30,O
39260,1937,there,O
39261,1937,was,O
39262,1937,very,B_EXC
39263,1937,little,EXC
39264,1937,choice,EXC
39265,1937,of,EXC
39266,1937,food,EXC
39267,1937,so,O
39268,1937,would,O
39269,1937,suggest,O
39270,1937,visiting,O
39271,1937,it,O
39272,1937,earlier,O
39273,1937,if,O
39274,1937,you,O
39275,1937,wish,O
39276,1937,to,O
39277,1937,eat,O
39278,1937,there,O
39279,1938,parking,O
39280,1938,is,O
39281,1938,pay,O
39282,1938,and,O
39283,1938,display,O
39284,1938,but,O
39285,1938,there,B_EXC
39286,1938,is,EXC
39287,1938,disabled,EXC
39288,1938,parking,EXC
39289,1938,near,O
39290,1938,the,O
39291,1938,hall,O
39292,1939,the,B_INC
39293,1939,lines,INC
39294,1939,werent,INC
39295,1939,too,INC
39296,1939,bad,INC
39297,1939,overall,O
39298,1939,but,O
39299,1939,the,O
39300,1939,newest,O
39301,1939,ride,O
39302,1939,is,O
39303,1939,the,O
39304,1939,texas,O
39305,1939,giant,O
39306,1939,and,O
39307,1939,that,B_EXC
39308,1939,line,EXC
39309,1939,was,EXC
39310,1939,a,EXC
39311,1939,disaster,EXC
39312,1940,over,O
39313,1940,an,O
39314,1940,hour,O
39315,1940,and,O
39316,1940,15,O
39317,1940,minutes,O
39318,1940,,O
39319,1940,the,O
39320,1940,layout,O
39321,1940,of,O
39322,1940,the,O
39323,1940,ride,O
39324,1940,is,O
39325,1940,windy,O
39326,1940,and,O
39327,1940,into,O
39328,1940,a,O
39329,1940,weird,O
39330,1940,tunnel,O
39331,1940,area,O
39332,1940,with,O
39333,1940,so,B_EXC
39334,1940,many,EXC
39335,1940,people,EXC
39336,1940,crammed,EXC
39337,1940,in,EXC
39338,1940,there,O
39339,1940,it,B_EXC
39340,1940,was,EXC
39341,1940,so,EXC
39342,1940,claustrophobic,EXC
39343,1940,i,O
39344,1940,cant,O
39345,1940,even,O
39346,1940,imagine,O
39347,1940,what,O
39348,1940,itd,O
39349,1940,be,O
39350,1940,like,O
39351,1940,standing,O
39352,1940,there,O
39353,1940,in,O
39354,1940,real,O
39355,1940,heat,O
39356,1941,very,B_EXC
39357,1941,crowdedyou,EXC
39358,1941,could,O
39359,1941,hardly,O
39360,1942,very,O
39361,1942,interesting,O
39362,1942,but,O
39363,1942,not,B_EXC
39364,1942,for,EXC
39365,1942,those,EXC
39366,1942,that,EXC
39367,1942,are,EXC
39368,1942,claustrophobic,EXC
39369,1942,was,EXC
39370,1942,crowded,EXC
39371,1942,so,O
39372,1942,difficult,O
39373,1942,to,O
39374,1942,follow,O
39375,1942,the,O
39376,1942,appropriate,O
39377,1942,line,O
39378,1943,flights,O
39379,1943,between,O
39380,1943,oslo,O
39381,1943,and,O
39382,1943,bergen,O
39383,1943,are,B_INC
39384,1943,quite,INC
39385,1943,cheap,INC
39386,1944,this,B_EXC
39387,1944,isnt,EXC
39388,1944,wheelchair,EXC
39389,1944,accessible,EXC
39390,1944,but,O
39391,1944,it,O
39392,1944,is,O
39393,1944,only,O
39394,1944,a,O
39395,1944,short,O
39396,1944,walk,O
39397,1944,anyway,O
39398,1944,so,O
39399,1944,not,O
39400,1944,a,O
39401,1944,big,O
39402,1944,issue,O
39403,1945,i,B_INC
39404,1945,went,INC
39405,1945,in,INC
39406,1945,3,INC
39407,1945,2,INC
39408,1945,of,INC
39409,1945,which,INC
39410,1945,were,INC
39411,1945,also,INC
39412,1945,accessible,INC
39413,1945,in,INC
39414,1945,a,INC
39415,1945,wheelchair,INC
39416,1946,the,B_INC
39417,1946,main,INC
39418,1946,route,INC
39419,1946,inside,INC
39420,1946,was,INC
39421,1946,accessible,INC
39422,1946,although,O
39423,1946,i,O
39424,1946,think,O
39425,1946,there,O
39426,1946,was,O
39427,1946,a,O
39428,1946,separate,O
39429,1946,section,O
39430,1946,off,O
39431,1946,the,O
39432,1946,main,O
39433,1946,route,O
39434,1946,with,O
39435,1946,a,O
39436,1946,few,O
39437,1946,steps,O
39438,1947,the,B_EXC
39439,1947,3rd,EXC
39440,1947,tomb,EXC
39441,1947,we,EXC
39442,1947,went,EXC
39443,1947,in,EXC
39444,1947,wasnt,EXC
39445,1947,accessible,EXC
39446,1948,there,B_INC
39447,1948,are,INC
39448,1948,some,INC
39449,1948,other,INC
39450,1948,wheelchair,INC
39451,1948,accessible,INC
39452,1948,tombs,INC
39453,1948,but,O
39454,1948,the,O
39455,1948,terrain,O
39456,1948,to,O
39457,1948,get,O
39458,1948,to,O
39459,1948,them,O
39460,1948,needs,O
39461,1948,a,O
39462,1948,lot,O
39463,1948,of,O
39464,1948,effort,O
39465,1949,off,B_EXC
39466,1949,season,EXC
39467,1949,was,EXC
39468,1949,overpriced,EXC
39469,1950,long,O
39470,1950,walk,O
39471,1950,and,O
39472,1950,very,B_EXC
39473,1950,difficult,EXC
39474,1950,to,EXC
39475,1950,drop,EXC
39476,1950,off,EXC
39477,1950,people,EXC
39478,1950,in,EXC
39479,1950,wheelchairsbaby,EXC
39480,1950,strollers,EXC
39481,1951,no,B_EXC
39482,1951,covered,EXC
39483,1951,area,EXC
39484,1951,for,EXC
39485,1951,family,EXC
39486,1951,to,EXC
39487,1951,sit,EXC
39488,1951,while,O
39489,1951,waiting,O
39490,1951,to,O
39491,1951,be,O
39492,1951,picked,O
39493,1951,up,O
39494,1952,when,O
39495,1952,we,O
39496,1952,exited,O
39497,1952,the,O
39498,1952,elevator,O
39499,1952,on,O
39500,1952,the,O
39501,1952,third,O
39502,1952,floor,O
39503,1952,we,O
39504,1952,were,O
39505,1952,unable,O
39506,1952,to,O
39507,1952,continue,O
39508,1952,down,O
39509,1952,the,O
39510,1952,corridor,B_EXC
39511,1952,as,EXC
39512,1952,it,EXC
39513,1952,was,EXC
39514,1952,packed,EXC
39515,1952,with,EXC
39516,1952,patrons,EXC
39517,1952,wall,O
39518,1952,to,O
39519,1952,wall,O
39520,1953,my,O
39521,1953,wife,O
39522,1953,and,O
39523,1953,my,O
39524,1953,daughterinlaw,O
39525,1953,both,O
39526,1953,commented,O
39527,1953,on,O
39528,1953,the,O
39529,1953,overwhelming,B_EXC
39530,1953,feeling,EXC
39531,1953,of,EXC
39532,1953,claustrophobia,EXC
39533,1953,while,O
39534,1953,stuck,O
39535,1953,in,O
39536,1953,the,O
39537,1953,crowd,B_EXC
39538,1953,of,EXC
39539,1953,patrons,EXC
39540,1954,it,B_EXC
39541,1954,was,EXC
39542,1954,so,EXC
39543,1954,crowed,EXC
39544,1954,we,O
39545,1954,couldnt,O
39546,1954,see,O
39547,1954,any,O
39548,1954,exhibits,O
39549,1954,only,O
39550,1954,people,O
39551,1955,the,O
39552,1955,bathrooms,B_EXC
39553,1955,are,EXC
39554,1955,some,EXC
39555,1955,of,EXC
39556,1955,the,EXC
39557,1955,most,EXC
39558,1955,unsanitary,EXC
39559,1955,ive,O
39560,1955,ever,O
39561,1955,seen,O
39562,1956,there,O
39563,1956,are,O
39564,1956,only,O
39565,1956,a,O
39566,1956,few,O
39567,1956,rides,O
39568,1956,so,O
39569,1956,be,B_EXC
39570,1956,prepared,EXC
39571,1956,for,EXC
39572,1956,lines,EXC
39573,1956,all,EXC
39574,1956,day,EXC
39575,1956,that,EXC
39576,1956,are,EXC
39577,1956,over,EXC
39578,1956,2,EXC
39579,1956,hours,EXC
39580,1956,long,EXC
39581,1957,wow,O
39582,1957,they,B_EXC
39583,1957,pack,EXC
39584,1957,the,EXC
39585,1957,people,EXC
39586,1957,into,EXC
39587,1957,the,EXC
39588,1957,hall,EXC
39589,1958,the,B_INC
39590,1958,park,INC
39591,1958,is,INC
39592,1958,spotlessly,INC
39593,1958,clean,INC
39594,1958,staffed,O
39595,1958,by,O
39596,1958,friendly,O
39597,1958,and,O
39598,1958,helpful,O
39599,1958,staff,O
39600,1958,and,O
39601,1958,has,B_INC
39602,1958,rides,INC
39603,1958,which,INC
39604,1958,should,INC
39605,1958,cater,INC
39606,1958,for,INC
39607,1958,most,INC
39608,1958,children,INC
39609,1959,we,O
39610,1959,visited,O
39611,1959,outside,O
39612,1959,of,O
39613,1959,the,O
39614,1959,school,O
39615,1959,holidays,O
39616,1959,and,O
39617,1959,found,O
39618,1959,that,O
39619,1959,the,O
39620,1959,queue,B_INC
39621,1959,times,INC
39622,1959,were,INC
39623,1959,pretty,INC
39624,1959,much,INC
39625,1959,non,INC
39626,1959,existent,INC
39627,1960,the,B_INC
39628,1960,bog,INC
39629,1960,splash,INC
39630,1960,zone,INC
39631,1960,was,INC
39632,1960,also,INC
39633,1960,fantastic,INC
39634,1960,for,INC
39635,1960,the,INC
39636,1960,kids,INC
39637,1960,to,O
39638,1960,cool,O
39639,1960,down,O
39640,1960,in,O
39641,1961,food,B_INC
39642,1961,wasnt,INC
39643,1961,overly,INC
39644,1961,priced,INC
39645,1961,the,O
39646,1961,shop,O
39647,1961,is,O
39648,1961,fantastic,O
39649,1961,and,O
39650,1961,all,O
39651,1961,in,O
39652,1961,all,O
39653,1961,we,O
39654,1961,were,O
39655,1961,super,O
39656,1961,impressed,O
39657,1961,with,O
39658,1961,the,O
39659,1961,park,O
39660,1962,well,O
39661,1962,definitely,O
39662,1962,be,O
39663,1962,returningif,O
39664,1962,you,B_INC
39665,1962,have,INC
39666,1962,you,INC
39667,1962,children,INC
39668,1962,even,INC
39669,1962,if,INC
39670,1962,they,INC
39671,1962,arent,INC
39672,1962,peppa,INC
39673,1962,pig,INC
39674,1962,fans,INC
39675,1962,they,INC
39676,1962,will,INC
39677,1962,love,INC
39678,1962,poultons,INC
39679,1963,one,O
39680,1963,of,O
39681,1963,the,O
39682,1963,good,O
39683,1963,things,O
39684,1963,about,O
39685,1963,theseasons,O
39686,1963,restaurant,O
39687,1963,was,O
39688,1963,the,O
39689,1963,traditional,O
39690,1963,evening,O
39691,1963,meal,O
39692,1963,carved,O
39693,1963,to,O
39694,1963,order,O
39695,1963,from,O
39696,1963,two,O
39697,1963,different,O
39698,1963,roasts,O
39699,1963,as,O
39700,1963,well,O
39701,1963,as,O
39702,1963,a,O
39703,1963,fish,O
39704,1963,vegetarian,B_INC
39705,1963,and,O
39706,1963,curry,O
39707,1963,option,O
39708,1964,the,O
39709,1964,other,O
39710,1964,options,O
39711,1964,are,O
39712,1964,still,O
39713,1964,there,O
39714,1964,but,O
39715,1964,the,O
39716,1964,curry,O
39717,1964,option,O
39718,1964,has,O
39719,1964,expanded,O
39720,1964,to,O
39721,1964,include,O
39722,1964,two,O
39723,1964,different,O
39724,1964,meat,O
39725,1964,and,O
39726,1964,one,B_INC
39727,1964,vegetarian,INC
39728,1964,option,INC
39729,1964,out,O
39730,1964,of,O
39731,1964,hull,O
39732,1964,and,O
39733,1964,a,O
39734,1964,similar,O
39735,1964,indonesian,O
39736,1964,selection,O
39737,1964,out,O
39738,1964,of,O
39739,1964,rotterdam,O
39740,1965,the,B_INC
39741,1965,many,INC
39742,1965,buffet,INC
39743,1965,restaurants,INC
39744,1965,had,INC
39745,1965,a,INC
39746,1965,ton,INC
39747,1965,of,INC
39748,1965,good,INC
39749,1965,choices,INC
39750,1965,from,O
39751,1965,fresh,O
39752,1965,fruit,O
39753,1965,to,O
39754,1965,eggs,O
39755,1965,serano,O
39756,1965,ham,O
39757,1965,etc,O
39758,1966,the,B_INC
39759,1966,a,INC
39760,1966,la,INC
39761,1966,cart,INC
39762,1966,restaurants,INC
39763,1966,were,INC
39764,1966,very,INC
39765,1966,good,INC
39766,1966,too,O
39767,1966,serving,O
39768,1966,fresh,B_INC
39769,1966,high,INC
39770,1966,quality,INC
39771,1966,food,INC
39772,1967,the,O
39773,1967,rooms,O
39774,1967,are,O
39775,1967,nice,O
39776,1967,spacious,B_INC
39777,1967,and,INC
39778,1967,clean,INC
39779,1968,this,B_INC
39780,1968,resort,INC
39781,1968,is,INC
39782,1968,perfect,INC
39783,1968,for,INC
39784,1968,kids,INC
39785,1969,not,O
39786,1969,only,O
39787,1969,is,O
39788,1969,their,O
39789,1969,pool,O
39790,1969,one,O
39791,1969,of,O
39792,1969,the,O
39793,1969,best,O
39794,1969,ones,O
39795,1969,ive,O
39796,1969,seen,O
39797,1969,but,O
39798,1969,they,O
39799,1969,have,O
39800,1969,jumpy,O
39801,1969,castle,O
39802,1969,and,O
39803,1969,other,O
39804,1969,kidsspecific,B_INC
39805,1969,places,INC
39806,1970,warmly,B_INC
39807,1970,recommend,INC
39808,1970,if,INC
39809,1970,you,INC
39810,1970,are,INC
39811,1970,travelling,INC
39812,1970,with,INC
39813,1970,kids,INC
39814,1971,adults,O
39815,1971,and,O
39816,1971,children,B_INC
39817,1971,from,INC
39818,1971,ages,INC
39819,1971,311,INC
39820,1971,were,INC
39821,1971,entertained,INC
39822,1971,and,O
39823,1971,amazed,O
39824,1971,for,O
39825,1971,many,O
39826,1971,hours,O
39827,1972,we,O
39828,1972,were,O
39829,1972,disappointed,O
39830,1972,in,O
39831,1972,that,O
39832,1972,there,B_EXC
39833,1972,is,EXC
39834,1972,only,EXC
39835,1972,one,EXC
39836,1972,place,EXC
39837,1972,to,EXC
39838,1972,purchase,EXC
39839,1972,fooddrink,EXC
39840,1972,and,O
39841,1972,the,B_EXC
39842,1972,items,EXC
39843,1972,were,EXC
39844,1972,,EXC
39845,1972,pretty,EXC
39846,1972,expensive,O
39847,1972,a,O
39848,1972,bottle,O
39849,1972,of,O
39850,1972,water,O
39851,1972,5,O
39852,1972,so,O
39853,1972,it,O
39854,1972,really,O
39855,1972,adds,O
39856,1972,up,O
39857,1972,for,O
39858,1972,a,O
39859,1973,economy,O
39860,1973,hint,O
39861,1973,eat,O
39862,1973,a,O
39863,1973,big,O
39864,1973,breakfast,O
39865,1973,before,O
39866,1973,you,O
39867,1973,go,O
39868,1973,,O
39869,1973,,O
39870,1973,by,O
39871,1973,the,O
39872,1973,food,O
39873,1973,area,O
39874,1973,there,O
39875,1973,are,O
39876,1973,several,B_INC
39877,1973,handson,INC
39878,1973,activities,INC
39879,1973,that,INC
39880,1973,the,INC
39881,1974,and,O
39882,1974,the,O
39883,1974,children,B_INC
39884,1974,stayed,INC
39885,1974,entertained,INC
39886,1974,throughout,O
39887,1975,onsite,B_EXC
39888,1975,parking,EXC
39889,1975,during,EXC
39890,1975,busy,EXC
39891,1975,times,EXC
39892,1975,like,EXC
39893,1975,weekends,EXC
39894,1975,and,EXC
39895,1975,holidays,EXC
39896,1975,is,EXC
39897,1975,impossible,EXC
39898,1975,except,O
39899,1975,for,B_INC
39900,1975,handicap,INC
39901,1975,placard,INC
39902,1975,vehicles,INC
39903,1975,and,O
39904,1975,parking,O
39905,1975,down,O
39906,1975,the,O
39907,1975,hill,O
39908,1975,has,O
39909,1975,a,O
39910,1975,shuttle,O
39911,1975,service,O
39912,1975,to,O
39913,1975,take,O
39914,1975,you,O
39915,1975,up,O
39916,1975,to,O
39917,1975,the,O
39918,1975,building,O
39919,1976,it,B_EXC
39920,1976,can,EXC
39921,1976,be,EXC
39922,1976,a,EXC
39923,1976,very,EXC
39924,1976,expensive,EXC
39925,1976,day,EXC
39926,1976,though,O
39927,1977,lots,B_EXC
39928,1977,of,EXC
39929,1977,food,EXC
39930,1977,options,EXC
39931,1977,i,O
39932,1977,dream,O
39933,1977,of,O
39934,1977,falafel,O
39935,1977,is,O
39936,1977,really,O
39937,1977,good,O
39938,1978,we,O
39939,1978,were,O
39940,1978,there,O
39941,1978,in,O
39942,1978,early,O
39943,1978,april,O
39944,1978,around,O
39945,1978,midday,O
39946,1978,and,O
39947,1978,it,B_INC
39948,1978,was,INC
39949,1978,not,INC
39950,1978,overcrowded,INC
39951,1979,walking,O
39952,1979,in,O
39953,1979,the,O
39954,1979,alleys,O
39955,1979,of,O
39956,1979,the,O
39957,1979,old,O
39958,1979,city,O
39959,1979,day,O
39960,1979,or,O
39961,1979,night,O
39962,1979,hearing,O
39963,1979,bands,O
39964,1979,playing,O
39965,1979,music,O
39966,1979,little,O
39967,1979,shops,O
39968,1979,restaurants,B_INC
39969,1979,everything,O
39970,1979,you,O
39971,1979,want,O
39972,1979,is,O
39973,1979,there,O
39974,1980,it,O
39975,1980,was,O
39976,1980,super,O
39977,1980,difficult,O
39978,1980,and,O
39979,1980,extremely,B_EXC
39980,1980,claustrophobic,EXC
39981,1980,let,EXC
39982,1980,alone,EXC
39983,1980,travelling,EXC
39984,1980,with,EXC
39985,1980,two,EXC
39986,1980,toddlers,EXC
39987,1981,but,B_EXC
39988,1981,it,EXC
39989,1981,is,EXC
39990,1981,very,EXC
39991,1981,suffocating,EXC
39992,1981,inside,EXC
39993,1981,as,O
39994,1981,you,O
39995,1981,go,O
39996,1981,up,O
39997,1981,the,O
39998,1981,pyramids,O
39999,1981,and,O
40000,1981,i,O
40001,1981,wouldnt,O
40002,1981,recommend,O
40003,1981,it,O
40004,1982,set,O
40005,1982,in,O
40006,1982,the,O
40007,1982,heart,O
40008,1982,of,O
40009,1982,england,O
40010,1982,it,O
40011,1982,is,O
40012,1982,surrounded,O
40013,1982,by,O
40014,1982,excellent,O
40015,1982,attractions,O
40016,1982,and,O
40017,1982,this,O
40018,1982,makes,O
40019,1982,the,O
40020,1982,area,O
40021,1982,one,O
40022,1982,where,O
40023,1982,families,B_INC
40024,1982,can,INC
40025,1982,do,INC
40026,1982,a,INC
40027,1982,lot,INC
40028,1982,without,O
40029,1982,endless,O
40030,1982,driving,O
40031,1983,unlike,O
40032,1983,many,O
40033,1983,places,O
40034,1983,the,O
40035,1983,admission,O
40036,1983,cost,O
40037,1983,is,O
40038,1983,not,O
40039,1983,overly,O
40040,1983,high,O
40041,1983,but,O
40042,1983,concessions,O
40043,1983,food,O
40044,1983,and,O
40045,1983,side,O
40046,1983,shows,O
40047,1983,can,O
40048,1983,push,B_EXC
40049,1983,the,EXC
40050,1983,price,EXC
40051,1983,up,EXC
40052,1984,if,B_EXC
40053,1984,you,EXC
40054,1984,suffer,EXC
40055,1984,from,EXC
40056,1984,claustrophobia,EXC
40057,1984,have,O
40058,1984,difficulty,O
40059,1984,with,O
40060,1984,tight,O
40061,1984,stairways,O
40062,1984,or,O
40063,1984,arehave,B_EXC
40064,1984,children,EXC
40065,1984,who,EXC
40066,1984,are,EXC
40067,1984,easily,EXC
40068,1984,upset,EXC
40069,1984,you,EXC
40070,1984,may,EXC
40071,1984,want,EXC
40072,1984,to,EXC
40073,1984,consider,EXC
40074,1984,not,EXC
40075,1984,doing,EXC
40076,1984,this,EXC
40077,1984,one,EXC
40078,1985,parking,B_EXC
40079,1985,near,EXC
40080,1985,the,EXC
40081,1985,main,EXC
40082,1985,entrance,EXC
40083,1985,is,EXC
40084,1985,limited,EXC
40085,1985,so,O
40086,1985,either,O
40087,1985,get,O
40088,1985,there,O
40089,1985,early,O
40090,1985,or,O
40091,1985,be,O
40092,1985,prepared,O
40093,1985,for,O
40094,1985,a,O
40095,1985,walk,O
40096,1985,to,O
40097,1985,one,O
40098,1985,of,O
40099,1985,the,O
40100,1985,outlying,O
40101,1985,car,O
40102,1985,parks,O
40103,1986,we,O
40104,1986,got,O
40105,1986,there,O
40106,1986,fairly,O
40107,1986,early,O
40108,1986,on,O
40109,1986,a,O
40110,1986,sunday,O
40111,1986,just,O
40112,1986,after,O
40113,1986,10am,O
40114,1986,and,O
40115,1986,there,O
40116,1986,was,O
40117,1986,plenty,B_INC
40118,1986,of,INC
40119,1986,parking,INC
40120,1986,and,O
40121,1986,everything,O
40122,1986,was,O
40123,1986,quiet,O
40124,1987,the,O
40125,1987,main,O
40126,1987,cave,O
40127,1987,was,O
40128,1987,smaller,O
40129,1987,than,O
40130,1987,i,O
40131,1987,had,O
40132,1987,expected,O
40133,1987,but,O
40134,1987,really,O
40135,1987,interesting,O
40136,1987,the,O
40137,1987,audio,O
40138,1987,was,O
40139,1987,a,O
40140,1987,great,O
40141,1987,addition,O
40142,1987,to,O
40143,1987,walking,O
40144,1987,around,O
40145,1987,and,O
40146,1987,they,O
40147,1987,had,B_INC
40148,1987,kids,INC
40149,1987,versions,INC
40150,1987,too,INC
40151,1988,the,O
40152,1988,smaller,O
40153,1988,cave,O
40154,1988,that,O
40155,1988,you,O
40156,1988,go,O
40157,1988,through,O
40158,1988,on,O
40159,1988,the,O
40160,1988,way,O
40161,1988,to,O
40162,1988,jacobs,O
40163,1988,ladder,O
40164,1988,is,O
40165,1988,great,O
40166,1988,it,O
40167,1988,is,O
40168,1988,cleverly,O
40169,1988,done,O
40170,1988,and,O
40171,1988,gives,O
40172,1988,you,O
40173,1988,an,O
40174,1988,idea,O
40175,1988,of,O
40176,1988,what,O
40177,1988,it,O
40178,1988,was,O
40179,1988,like,O
40180,1988,living,O
40181,1988,in,O
40182,1988,the,O
40183,1988,caves,O
40184,1988,my,B_EXC
40185,1988,children,EXC
40186,1988,aged,EXC
40187,1988,eight,EXC
40188,1988,were,EXC
40189,1988,a,EXC
40190,1988,little,EXC
40191,1988,scared,EXC
40192,1988,by,EXC
40193,1988,some,EXC
40194,1988,of,EXC
40195,1988,it,EXC
40196,1988,and,O
40197,1988,it,O
40198,1988,is,O
40199,1988,quite,O
40200,1988,dark,O
40201,1988,with,O
40202,1988,small,O
40203,1988,spaces,O
40204,1988,which,O
40205,1988,some,O
40206,1988,might,O
40207,1988,not,O
40208,1988,like,O
40209,1989,there,O
40210,1989,are,O
40211,1989,plenty,O
40212,1989,of,O
40213,1989,little,O
40214,1989,shops,O
40215,1989,the,O
40216,1989,majority,O
40217,1989,are,O
40218,1989,dog,O
40219,1989,friendly,O
40220,1989,you,O
40221,1989,can,O
40222,1989,buy,O
40223,1989,some,B_EXC
40224,1989,very,EXC
40225,1989,expensive,EXC
40226,1989,cheddar,O
40227,1989,cheese,O
40228,1989,that,O
40229,1989,has,O
40230,1989,been,O
40231,1989,made,O
40232,1989,in,O
40233,1989,cheddar,O
40234,1989,and,O
40235,1989,there,O
40236,1989,are,O
40237,1989,a,O
40238,1989,couple,O
40239,1989,of,O
40240,1989,really,O
40241,1989,nice,O
40242,1989,ice,O
40243,1989,cream,O
40244,1989,shops,O
40245,1989,a,O
40246,1989,range,O
40247,1989,of,O
40248,1989,places,O
40249,1989,to,O
40250,1989,eat,O
40251,1989,if,O
40252,1989,you,O
40253,1989,want,O
40254,1990,they,B_INC
40255,1990,are,INC
40256,1990,very,INC
40257,1990,clean,INC
40258,1990,as,INC
40259,1990,well,INC
40260,1990,especially,O
40261,1990,considering,B_EXC
40262,1990,the,EXC
40263,1990,amount,EXC
40264,1990,of,EXC
40265,1990,people,EXC
40266,1990,riding,O
40267,1990,everydayif,O
40268,1990,you,O
40269,1990,can,O
40270,1990,get,O
